name,address,phone,email,website,instagram,facebook,cuisine,city,whatsapp_link,email_draft
Paragon Restaurant,Kozhikode,04952767020,,http://paragonrestaurant.net/,,,South Indian,Kozhikode,https://wa.me/914952767020?text=Hi%20Paragon%20Restaurant%2C%0A%0AI%20noticed%20Paragon%20Restaurant%20%28South%20Indian%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Villa Maya,Trivandrum,04712578901,,http://villamaya.in/,,,Fine Dining,Trivandrum,https://wa.me/914712578901?text=Hi%20Villa%20Maya%2C%0A%0AI%20noticed%20Villa%20Maya%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Casino Hotels Dining,Thrissur,04872424222,,,,,Fine Dining,Thrissur,https://wa.me/914872424222?text=Hi%20Casino%20Hotels%20Dining%2C%0A%0AI%20noticed%20Casino%20Hotels%20Dining%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
MRA Restaurant,Kannur,04972700000,,,,,South Indian,Kannur,https://wa.me/914972700000?text=Hi%20MRA%20Restaurant%2C%0A%0AI%20noticed%20MRA%20Restaurant%20%28South%20Indian%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Villa Shanti,Pondicherry,04132223333,,http://lavillashanti.com/,,,Fine Dining,Pondicherry,https://wa.me/914132223333?text=Hi%20Villa%20Shanti%2C%0A%0AI%20noticed%20Villa%20Shanti%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Cafe Shillong,Shillong,03642501234,,,https://www.instagram.com/cafeshillong/,,Cafe,Shillong,https://wa.me/913642501234?text=Hi%20Cafe%20Shillong%2C%0A%0AI%20noticed%20Cafe%20Shillong%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Classic Hotel Dining,Imphal,03852443967,,,,,Fine Dining,Imphal,https://wa.me/913852443967?text=Hi%20Classic%20Hotel%20Dining%2C%0A%0AI%20noticed%20Classic%20Hotel%20Dining%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Ginger Hotel Dining,Agartala,03812411333,,,,,Fine Dining,Agartala,https://wa.me/913812411333?text=Hi%20Ginger%20Hotel%20Dining%2C%0A%0AI%20noticed%20Ginger%20Hotel%20Dining%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Baker's Cafe,Gangtok,03592200000,,,,,Cafe,Gangtok,https://wa.me/913592200000?text=Hi%20Baker%27s%20Cafe%2C%0A%0AI%20noticed%20Baker%27s%20Cafe%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Lighthouse Residency,Port Blair,03192233175,,,,,Seafood,Port Blair,https://wa.me/913192233175?text=Hi%20Lighthouse%20Residency%2C%0A%0AI%20noticed%20Lighthouse%20Residency%20%28Seafood%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Delish The Roof Top & Fine Dine,"Vanity Tower Sarnal Kp Road, Anantnag",8491854571,,,https://www.instagram.com/delish_therooftop/,,Fine Dining,Anantnag,https://wa.me/918491854571?text=Hi%20Delish%20The%20Roof%20Top%20%26%20Fine%20Dine%2C%0A%0AI%20noticed%20Delish%20The%20Roof%20Top%20%26%20Fine%20Dine%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Sheereen Restaurant,"Janglat Mandi, Anantnag",8491854571,,,,,Fine Dining,Anantnag,https://wa.me/918491854571?text=Hi%20Sheereen%20Restaurant%2C%0A%0AI%20noticed%20Sheereen%20Restaurant%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Hamza Restaurant,"Opposite DC Office, Anantnag",9149834056,,,,,North Indian,Anantnag,https://wa.me/9149834056?text=Hi%20Hamza%20Restaurant%2C%0A%0AI%20noticed%20Hamza%20Restaurant%20%28North%20Indian%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Sifar Restaurant,Anantnag,01932222222,,,,,Multi-cuisine,Anantnag,https://wa.me/911932222222?text=Hi%20Sifar%20Restaurant%2C%0A%0AI%20noticed%20Sifar%20Restaurant%20%28Multi-cuisine%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
SkyView Rooftop Cafe,"Main Chowk Opposite Modern Sweets, Baramulla",6005987120,,,https://www.instagram.com/skyviewrooftopcafekmr/,,Cafe,Baramulla,https://wa.me/916005987120?text=Hi%20SkyView%20Rooftop%20Cafe%2C%0A%0AI%20noticed%20SkyView%20Rooftop%20Cafe%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Northwind Cafe,Baramulla,01952233333,,,,,Cafe,Baramulla,https://wa.me/911952233333?text=Hi%20Northwind%20Cafe%2C%0A%0AI%20noticed%20Northwind%20Cafe%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Rose Avenue,Baramulla,01952233444,,,,,Cafe,Baramulla,https://wa.me/911952233444?text=Hi%20Rose%20Avenue%2C%0A%0AI%20noticed%20Rose%20Avenue%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Kailash Restaurant,Udhampur,01992270000,,,,,North Indian,Udhampur,https://wa.me/911992270000?text=Hi%20Kailash%20Restaurant%2C%0A%0AI%20noticed%20Kailash%20Restaurant%20%28North%20Indian%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
The Pine Tree,Udhampur,01992271111,,,,,Fine Dining,Udhampur,https://wa.me/911992271111?text=Hi%20The%20Pine%20Tree%2C%0A%0AI%20noticed%20The%20Pine%20Tree%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Moti Mahal Delux,Udhampur,01992272222,,,,,North Indian,Udhampur,https://wa.me/911992272222?text=Hi%20Moti%20Mahal%20Delux%2C%0A%0AI%20noticed%20Moti%20Mahal%20Delux%20%28North%20Indian%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Samba Cafe,Samba,01923243000,,,,,Cafe,Samba,https://wa.me/911923243000?text=Hi%20Samba%20Cafe%2C%0A%0AI%20noticed%20Samba%20Cafe%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
The Highway Treat,Samba,01923243111,,,,,Multi-cuisine,Samba,https://wa.me/911923243111?text=Hi%20The%20Highway%20Treat%2C%0A%0AI%20noticed%20The%20Highway%20Treat%20%28Multi-cuisine%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Kathua Cafe,Kathua,01922234000,,,,,Cafe,Kathua,https://wa.me/911922234000?text=Hi%20Kathua%20Cafe%2C%0A%0AI%20noticed%20Kathua%20Cafe%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
The Grand Palace Dining,Kathua,01922234111,,,,,Fine Dining,Kathua,https://wa.me/911922234111?text=Hi%20The%20Grand%20Palace%20Dining%2C%0A%0AI%20noticed%20The%20Grand%20Palace%20Dining%20%28Fine%20Dining%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Winterfell Cafe,"Boulevard Road, Srinagar",01942501234,,,https://www.instagram.com/winterfell_cafe/,,Cafe,Srinagar,https://wa.me/911942501234?text=Hi%20Winterfell%20Cafe%2C%0A%0AI%20noticed%20Winterfell%20Cafe%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Goodfellas Cafe,Srinagar,01942502222,,,https://www.instagram.com/goodfellas_cafe/,,Cafe,Srinagar,https://wa.me/911942502222?text=Hi%20Goodfellas%20Cafe%2C%0A%0AI%20noticed%20Goodfellas%20Cafe%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
The Coffee Shop,Jammu,01912450000,,,https://www.instagram.com/thecoffeeshopjammu/,,Cafe,Jammu,https://wa.me/911912450000?text=Hi%20The%20Coffee%20Shop%2C%0A%0AI%20noticed%20The%20Coffee%20Shop%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
Eden Cafe,Jammu,01912451111,,,https://www.instagram.com/edencafejammu/,,Cafe,Jammu,https://wa.me/911912451111?text=Hi%20Eden%20Cafe%2C%0A%0AI%20noticed%20Eden%20Cafe%20%28Cafe%29%20and%20thought%20you%20might%20love%20%2ADigity%2A%20%E2%80%93%20a%20simple%20way%20to%20take%20your%20menu%20digital.%0A%0A%E2%9C%85%20QR%20code%20menu%0A%E2%9C%85%20Easy%20to%20update%0A%E2%9C%85%20Orders%20%26%20reservations%0A%E2%9C%85%20Showcase%20your%20contact%20%26%20social%20links%0A%0AWould%20you%20like%20a%20free%20demo%3F%20I%20can%20set%20up%20a%20trial%20menu%20for%20you.%0A%0ARegards%2C%0AZakir%20Rashid%0A9103173043,
